Taxonomic Code,ID,Date,Year,Site_long,Shelter,Module #,Side,Location,Settlement_Area,TimeStep,size_class,Cover Code,Max Diameter (mm),Max Orthogonal (mm),Height (mm),Status Code,found,Sector,Lateral,Vertical,Sector_Area,Lateral_Area,Vertical_Area,simple_area_mm_squared,simple_area_cm_squared,area_mm_squared,area_cm_squared,Volume_mm_cubed,Volume_cm_cubed,surface_area_mm,surface_area_cm,larval_output,Column,Row,MD,Skipped,Shrank_stasis,InRange,AboveRange,RLE,MinIn,MinAbove,MinInTime,MinShrink_stasis,MinSkipped
PC,W698,8/11/17,17,Waikiki,Low,112,S,C2,0.599628454,2,3,NA,15,11.85830339,3.923765671,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,176.7145868,1.767145868,139.7023455,1.397023455,2192.63707,2.19263707,928.6155843,0.928615584,-3698.786554,C,2,15,FALSE,FALSE,TRUE,FALSE,1,1,4,2,3,Inf
PC,W698,11/5/17,17,Waikiki,Low,112,S,C2,0.599628454,3,2,4,10,7.977456968,2.465964689,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,78.53981634,0.785398163,62.65480051,0.626548005,618.0181027,0.618018103,405.5603331,0.405560333,-3781.45405,C,2,10,FALSE,TRUE,TRUE,FALSE,1,1,4,2,3,Inf
PC,W699,8/11/17,17,Waikiki,Low,112,S,C1_2,0.599628454,2,3,NA,12,9.529795536,3.049085082,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,113.0973355,1.130973355,89.81620694,0.898162069,1095.429027,1.095429027,589.1604268,0.589160427,-3756.389976,C,1_2,12,FALSE,FALSE,TRUE,FALSE,1,1,4,2,5,8
PC,W699,11/5/17,17,Waikiki,Low,112,S,C1_2,0.599628454,3,4,1,18,14.18681124,4.798446259,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,254.4690049,2.544690049,200.5613189,2.005613189,3849.530841,3.849530841,1344.936762,1.344936762,-3611.799631,C,1_2,18,FALSE,FALSE,TRUE,FALSE,1,1,4,2,5,8
PC,W699,3/13/18,18,Waikiki,Low,112,S,C1,0.599628454,4,5,3,36,32,6,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,1017.87602,10.1787602,904.7786842,9.047786842,21714.68842,21.71468842,4976.282763,4.976282763,-2673.878858,C,1,36,FALSE,FALSE,FALSE,TRUE,2,1,4,2,5,8
PC,W70,8/9/17,17,Waikiki,Low,116,N,C1,0.599628454,2,4,NA,20,17,3,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,314.1592654,3.141592654,267.0353756,2.670353756,3204.424507,3.204424507,1445.132621,1.445132621,-3645.667713,C,1,20,FALSE,FALSE,TRUE,FALSE,1,1,3,2,4,Inf
PC,W70,11/7/17,17,Waikiki,Low,116,N,C1,0.599628454,3,5,1,22,18,6,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,380.1327111,3.801327111,311.0176727,3.110176727,7464.424145,7.464424145,2073.451151,2.073451151,-3422.017732,C,1,22,FALSE,FALSE,FALSE,TRUE,2,1,3,2,4,Inf
PC,W700,8/11/17,17,Waikiki,Low,112,S,D2,0.599628454,2,2,NA,8,6.425118399,1.882844297,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,50.26548246,0.502654825,40.37020952,0.403702095,304.0432751,0.304043275,256.1229151,0.256122915,-3797.937728,D,2,8,FALSE,FALSE,TRUE,FALSE,1,1,4,2,Inf,4
PC,W700,3/13/18,18,Waikiki,Low,112,S,D1_2,0.599628454,4,5,2,22,21,3,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,380.1327111,3.801327111,362.8539515,3.628539515,4354.247418,4.354247418,1866.106036,1.866106036,-3585.302011,D,1_2,22,TRUE,FALSE,FALSE,TRUE,2,1,4,2,Inf,4
PC,W703,5/20/17,17,Waikiki,Low,112,S,C3,0.599628454,1,1,NA,5,4.096610547,1.008163708,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,19.63495408,0.196349541,16.087352,0.16087352,64.8747378,0.064874738,96.02180499,0.096021805,-3810.494076,C,3,5,FALSE,FALSE,TRUE,FALSE,1,1,3,1,Inf,Inf
PC,W703,8/11/17,17,Waikiki,Low,112,S,C3,0.599628454,2,4,NA,17,13.41064196,4.506886063,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,226.9800692,2.269800692,179.0557906,1.790557906,3227.936188,3.227936188,1197.622367,1.197622367,-3644.43335,C,3,17,FALSE,FALSE,TRUE,FALSE,1,1,3,1,Inf,Inf
PC,W703,11/5/17,17,Waikiki,Low,112,S,C3,0.599628454,3,5,1,26,20,8,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,530.9291585,5.309291585,408.407045,4.08407045,13069.02544,13.06902544,2940.530724,2.940530724,-3127.776164,C,3,26,FALSE,FALSE,FALSE,TRUE,2,1,3,1,Inf,Inf
PC,W704,8/11/17,17,Waikiki,Low,112,S,C3,0.599628454,2,4,NA,17,13.41064196,4.506886063,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,226.9800692,2.269800692,179.0557906,1.790557906,3227.936188,3.227936188,1197.622367,1.197622367,-3644.43335,C,3,17,FALSE,FALSE,TRUE,FALSE,1,1,4,2,Inf,Inf
PC,W704,11/5/17,17,Waikiki,Low,112,S,C3,0.599628454,3,4,2,19,14.96298052,5.090006456,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,283.528737,2.83528737,223.286051,2.23286051,4546.109765,4.546109765,1500.791826,1.500791826,-3575.229237,C,3,19,FALSE,FALSE,TRUE,FALSE,1,1,4,2,Inf,Inf
PC,W704,3/13/18,18,Waikiki,Low,112,S,C3,0.599628454,4,5,1,28,20,6,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,615.7521601,6.157521601,439.8229715,4.398229715,10555.75132,10.55575132,2814.867018,2.814867018,-3259.723056,C,3,28,FALSE,FALSE,FALSE,TRUE,2,1,4,2,Inf,Inf
PC,W705,8/11/17,17,Waikiki,Low,112,S,D3,0.599628454,2,1,NA,4,3.320441263,1,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,12.56637061,0.125663706,10.43147388,0.104314739,41.72589551,0.041725896,66.85863674,0.066858637,-3811.70939,D,3,4,FALSE,FALSE,TRUE,FALSE,1,1,Inf,2,Inf,Inf
PC,W705,11/5/17,17,Waikiki,Low,112,S,D3,0.599628454,3,2,1,10,7.977456968,2.465964689,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,78.53981634,0.785398163,62.65480051,0.626548005,618.0181027,0.618018103,405.5603331,0.405560333,-3781.45405,D,3,10,FALSE,FALSE,TRUE,FALSE,1,1,Inf,2,Inf,Inf
PC,W705,3/13/18,18,Waikiki,Low,112,S,D3,0.599628454,4,4,1,18,14.18681124,4.798446259,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,254.4690049,2.544690049,200.5613189,2.005613189,3849.530841,3.849530841,1344.936762,1.344936762,-3611.799631,D,3,18,FALSE,FALSE,TRUE,FALSE,1,1,Inf,2,Inf,Inf
PC,W705,5/31/18,18,Waikiki,Low,112,S,D3,0.599628454,5,NA,NA,NA,NA,NA,NF,FALSE,BO,O,B,0.149907112,0.299814224,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,3,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,2,Inf,Inf
PC,W706,5/20/17,17,Waikiki,Low,112,S,D3,0.599628454,1,4,NA,20,15.73914981,5.381566652,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,314.1592654,3.141592654,247.2299871,2.472299871,5321.938615,5.321938615,1665.187559,1.665187559,-3534.498223,D,3,20,FALSE,FALSE,TRUE,FALSE,1,1,2,1,Inf,Inf
PC,W706,8/11/17,17,Waikiki,Low,112,S,D3,0.599628454,2,5,NA,25,23,4,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,490.8738521,4.908738521,451.603944,4.51603944,7225.663103,7.225663103,2434.734307,2.434734307,-3434.552687,D,3,25,FALSE,FALSE,FALSE,TRUE,2,1,2,1,Inf,Inf
PC,W707,8/11/17,17,Waikiki,Low,112,S,C4,0.599628454,2,2,NA,10,7.977456968,2.465964689,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,78.53981634,0.785398163,62.65480051,0.626548005,618.0181027,0.618018103,405.5603331,0.405560333,-3781.45405,C,4,10,FALSE,FALSE,TRUE,FALSE,1,1,5,2,Inf,4
PC,W707,3/13/18,18,Waikiki,Low,112,S,C4,0.599628454,4,4,1,18,14.18681124,4.798446259,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,254.4690049,2.544690049,200.5613189,2.005613189,3849.530841,3.849530841,1344.936762,1.344936762,-3611.799631,C,4,18,TRUE,FALSE,TRUE,FALSE,1,1,5,2,Inf,4
PC,W707,5/31/18,18,Waikiki,Low,112,S,C4,0.599628454,5,5,2,25,17,6,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,490.8738521,4.908738521,333.7942194,3.337942194,8011.061267,8.011061267,2277.654674,2.277654674,-3393.319284,C,4,25,FALSE,FALSE,FALSE,TRUE,2,1,5,2,Inf,4
PC,W708,5/20/17,17,Waikiki,Low,112,S,A4,0.599628454,1,4,NA,18,14.18681124,4.798446259,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,254.4690049,2.544690049,200.5613189,2.005613189,3849.530841,3.849530841,1344.936762,1.344936762,-3611.799631,A,4,18,FALSE,FALSE,TRUE,FALSE,1,1,2,1,Inf,Inf
PC,W708,8/11/17,17,Waikiki,Low,112,S,A4,0.599628454,2,5,NA,25,24,6,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,490.8738521,4.908738521,471.238898,4.71238898,11309.73355,11.30973355,2827.433388,2.827433388,-3220.138988,A,4,25,FALSE,FALSE,FALSE,TRUE,2,1,2,1,Inf,Inf
PC,W709,8/11/17,17,Waikiki,Low,112,S,B3,0.599628454,2,1,NA,4,3.320441263,1,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,12.56637061,0.125663706,10.43147388,0.104314739,41.72589551,0.041725896,66.85863674,0.066858637,-3811.70939,B,3,4,FALSE,FALSE,TRUE,FALSE,1,1,5,2,7,5
PC,W709,5/31/18,18,Waikiki,Low,112,S,B4,0.599628454,5,5,2,24,18,4,B,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,452.3893421,4.523893421,339.2920066,3.392920066,5428.672105,5.428672105,1960.353816,1.960353816,-3528.894714,B,4,24,TRUE,FALSE,FALSE,TRUE,2,1,5,2,7,5
PC,W710,8/11/17,17,Waikiki,Low,112,S,B3,0.599628454,2,3,NA,13,10.30596482,3.340645278,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,132.7322896,1.327322896,105.2257159,1.052257159,1406.087164,1.406087164,693.771477,0.693771477,-3740.080424,B,3,13,FALSE,FALSE,TRUE,FALSE,1,1,4,2,5,Inf
PC,W710,11/5/17,17,Waikiki,Low,112,S,B3,0.599628454,3,4,1,18,14.18681124,4.798446259,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,254.4690049,2.544690049,200.5613189,2.005613189,3849.530841,3.849530841,1344.936762,1.344936762,-3611.799631,B,3,18,FALSE,FALSE,TRUE,FALSE,1,1,4,2,5,Inf
PC,W710,3/13/18,18,Waikiki,Low,112,S,B3,0.599628454,4,5,1,28,22,2,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,615.7521601,6.157521601,483.8052687,4.838052687,3870.442149,3.870442149,2287.079452,2.287079452,-3610.701787,B,3,28,FALSE,FALSE,FALSE,TRUE,2,1,4,2,5,Inf
PC,W712,5/20/17,17,Waikiki,Low,112,S,A3,0.599628454,1,4,NA,16,12.63447267,4.215325867,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,201.0619298,2.010619298,158.7694661,1.587694661,2677.06015,2.67706015,1058.848641,1.058848641,-3673.354342,A,3,16,FALSE,FALSE,TRUE,FALSE,1,1,2,1,Inf,Inf
PC,W712,8/11/17,17,Waikiki,Low,112,S,A3,0.599628454,2,5,NA,22,15,4,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,380.1327111,3.801327111,259.1813939,2.591813939,4146.902303,4.146902303,1589.645883,1.589645883,-3596.187629,A,3,22,FALSE,FALSE,FALSE,TRUE,2,1,2,1,Inf,Inf
PC,W713,8/11/17,17,Waikiki,Low,112,S,A2,0.599628454,2,3,NA,11,8.753626252,2.757524886,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,95.03317777,0.950331778,75.62590179,0.756259018,834.1612248,0.834161225,493.0900455,0.493090045,-3770.106536,A,2,11,FALSE,FALSE,TRUE,FALSE,1,1,4,2,Inf,Inf
PC,W713,11/5/17,17,Waikiki,Low,112,S,A2,0.599628454,3,3,2,15,11.85830339,3.923765671,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,176.7145868,1.767145868,139.7023455,1.397023455,2192.63707,2.19263707,928.6155843,0.928615584,-3698.786554,A,2,15,FALSE,FALSE,TRUE,FALSE,1,1,4,2,Inf,Inf
PC,W713,3/13/18,18,Waikiki,Low,112,S,A2,0.599628454,4,5,2,22,18,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,380.1327111,3.801327111,311.0176727,3.110176727,1244.070691,1.244070691,1382.300768,1.382300768,-3748.586289,A,2,22,FALSE,FALSE,FALSE,TRUE,2,1,4,2,Inf,Inf
PC,W714,5/20/17,17,Waikiki,Low,112,S,B2,0.599628454,1,4,NA,18,14.18681124,4.798446259,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,254.4690049,2.544690049,200.5613189,2.005613189,3849.530841,3.849530841,1344.936762,1.344936762,-3611.799631,B,2,18,FALSE,FALSE,TRUE,FALSE,1,1,2,1,4,Inf
PC,W714,8/11/17,17,Waikiki,Low,112,S,B2,0.599628454,2,5,NA,23,20,4,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,415.4756284,4.154756284,361.2831552,3.612831552,5780.530483,5.780530483,2023.185669,2.023185669,-3510.42215,B,2,23,FALSE,FALSE,FALSE,TRUE,2,1,2,1,4,Inf
PC,W72,8/9/17,17,Waikiki,Low,116,N,C2,0.599628454,2,2,NA,8,6.425118399,1.882844297,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,50.26548246,0.502654825,40.37020952,0.403702095,304.0432751,0.304043275,256.1229151,0.256122915,-3797.937728,C,2,8,FALSE,FALSE,TRUE,FALSE,1,1,Inf,2,Inf,Inf
PC,W72,11/7/17,17,Waikiki,Low,116,N,C2,0.599628454,3,NA,NA,NA,NA,NA,NF,FALSE,TI,I,T,0.149907112,0.299814224,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,C,2,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,2,Inf,Inf
PC,W73,8/9/17,17,Waikiki,Low,116,N,D2,0.599628454,2,3,NA,13,10.30596482,3.340645278,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,132.7322896,1.327322896,105.2257159,1.052257159,1406.087164,1.406087164,693.771477,0.693771477,-3740.080424,D,2,13,FALSE,FALSE,TRUE,FALSE,1,1,3,2,4,7
PC,W73,11/7/17,17,Waikiki,Low,116,N,D2,0.599628454,3,5,NA,24,22,7,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,452.3893421,4.523893421,414.6902303,4.146902303,11611.32645,11.61132645,2714.336053,2.714336053,-3204.305361,D,2,24,FALSE,FALSE,FALSE,TRUE,2,1,3,2,4,7
PC,W74,5/6/17,17,Waikiki,Low,116,N,C_D3,0.599628454,1,4,NA,16,12.63447267,4.215325867,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,201.0619298,2.010619298,158.7694661,1.587694661,2677.06015,2.67706015,1058.848641,1.058848641,-3673.354342,C_D,3,16,FALSE,FALSE,TRUE,FALSE,1,1,2,1,4,6
PC,W74,8/9/17,17,Waikiki,Low,116,N,C_D3,0.599628454,2,5,NA,22,20,5,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,380.1327111,3.801327111,345.5751919,3.455751919,6911.503838,6.911503838,2073.451151,2.073451151,-3451.046049,C_D,3,22,FALSE,FALSE,FALSE,TRUE,2,1,2,1,4,6
PC,W744,5/6/17,17,Waikiki,High,111,N,D1,0.599628454,1,3,NA,14,11.0821341,3.632205474,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,153.93804,1.5393804,121.8544288,1.218544288,1770.401294,1.770401294,806.9231962,0.806923196,-3720.953932,D,1,14,FALSE,FALSE,TRUE,FALSE,1,1,2,1,Inf,Inf
PC,W744,8/9/17,17,Waikiki,High,111,N,D1,0.599628454,2,5,NA,25,23,4,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,490.8738521,4.908738521,451.603944,4.51603944,7225.663103,7.225663103,2434.734307,2.434734307,-3434.552687,D,1,25,FALSE,FALSE,FALSE,TRUE,2,1,2,1,Inf,Inf
PC,W745,8/9/17,17,Waikiki,High,111,N,C2,0.599628454,2,2,NA,8,6.425118399,1.882844297,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,50.26548246,0.502654825,40.37020952,0.403702095,304.0432751,0.304043275,256.1229151,0.256122915,-3797.937728,C,2,8,FALSE,FALSE,TRUE,FALSE,1,1,5,2,7,Inf
PC,W745,11/19/17,17,Waikiki,High,111,N,C2,0.599628454,3,4,2,17,13.41064196,4.506886063,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,226.9800692,2.269800692,179.0557906,1.790557906,3227.936188,3.227936188,1197.622367,1.197622367,-3644.43335,C,2,17,FALSE,FALSE,TRUE,FALSE,1,1,5,2,7,Inf
PC,W745,3/13/18,18,Waikiki,High,111,N,C2,0.599628454,4,4,1,18,14.18681124,4.798446259,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,254.4690049,2.544690049,200.5613189,2.005613189,3849.530841,3.849530841,1344.936762,1.344936762,-3611.799631,C,2,18,FALSE,FALSE,TRUE,FALSE,1,1,5,2,7,Inf
PC,W745,6/2/18,18,Waikiki,High,111,N,C1,0.599628454,5,5,1,23,19,8,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,415.4756284,4.154756284,343.2189974,3.432189974,10983.00792,10.98300792,2528.982086,2.528982086,-3237.292084,C,1,23,FALSE,FALSE,FALSE,TRUE,2,1,5,2,7,Inf
PC,W746,5/6/17,17,Waikiki,High,111,N,D2,0.599628454,1,4,NA,18,14.18681124,4.798446259,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,254.4690049,2.544690049,200.5613189,2.005613189,3849.530841,3.849530841,1344.936762,1.344936762,-3611.799631,D,2,18,FALSE,FALSE,TRUE,FALSE,1,1,2,1,3,Inf
PC,W746,8/9/17,17,Waikiki,High,111,N,D2,0.599628454,2,5,NA,37,19,5,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,1075.210086,10.75210086,552.1349089,5.521349089,11042.69818,11.04269818,3370.928917,3.370928917,-3234.158346,D,2,37,FALSE,FALSE,FALSE,TRUE,2,1,2,1,3,Inf
PC,W747,5/6/17,17,Waikiki,High,111,N,D2_3,0.599628454,1,4,NA,16,12.63447267,4.215325867,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,201.0619298,2.010619298,158.7694661,1.587694661,2677.06015,2.67706015,1058.848641,1.058848641,-3673.354342,D,2_3,16,FALSE,FALSE,TRUE,FALSE,1,1,3,1,Inf,Inf
PC,W747,8/9/17,17,Waikiki,High,111,N,D2_3,0.599628454,2,4,NA,20,18,4,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,314.1592654,3.141592654,282.7433388,2.827433388,4523.893421,4.523893421,1633.62818,1.63362818,-3576.395595,D,2_3,20,FALSE,FALSE,TRUE,FALSE,1,1,3,1,Inf,Inf
PC,W747,11/19/17,17,Waikiki,High,111,N,D2_3,0.599628454,3,5,4,24,18,6,D,FALSE,BO,O,B,0.149907112,0.299814224,0.299814224,452.3893421,4.523893421,339.2920066,3.392920066,8143.008158,8.143008158,2261.946711,2.261946711,-3386.392072,D,2_3,24,FALSE,FALSE,FALSE,TRUE,2,1,3,1,Inf,Inf
PC,W748,5/6/17,17,Waikiki,High,111,N,C3,0.599628454,1,2,NA,6,4.872779831,1.299723905,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,28.27433388,0.282743339,22.96243398,0.22962434,119.3792974,0.119379297,140.8481728,0.140848173,-3807.632587,C,3,6,FALSE,FALSE,TRUE,FALSE,1,1,3,1,5,Inf
PC,W748,8/9/17,17,Waikiki,High,111,N,C3,0.599628454,2,4,NA,17,13.41064196,4.506886063,PD,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,226.9800692,2.269800692,179.0557906,1.790557906,3227.936188,3.227936188,1197.622367,1.197622367,-3644.43335,C,3,17,FALSE,FALSE,TRUE,FALSE,1,1,3,1,5,Inf
PC,W748,11/19/17,17,Waikiki,High,111,N,C3,0.599628454,3,5,2,24,22,7,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,452.3893421,4.523893421,414.6902303,4.146902303,11611.32645,11.61132645,2714.336053,2.714336053,-3204.305361,C,3,24,FALSE,FALSE,FALSE,TRUE,2,1,3,1,5,Inf
PC,W749,5/6/17,17,Waikiki,High,111,N,C3,0.599628454,1,2,NA,8,6.425118399,1.882844297,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,50.26548246,0.502654825,40.37020952,0.403702095,304.0432751,0.304043275,256.1229151,0.256122915,-3797.937728,C,3,8,FALSE,FALSE,TRUE,FALSE,1,1,Inf,1,Inf,Inf
PC,W749,8/9/17,17,Waikiki,High,111,N,C3,0.599628454,2,4,NA,20,13,3,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,314.1592654,3.141592654,204.2035225,2.042035225,2450.44227,2.45044227,1193.805208,1.193805208,-3685.251781,C,3,20,FALSE,FALSE,TRUE,FALSE,1,1,Inf,1,Inf,Inf
PC,W749,11/19/17,17,Waikiki,High,111,N,C3,0.599628454,3,NA,NA,NA,NA,NA,NF,FALSE,BI,I,B,0.149907112,0.299814224,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,C,3,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,1,Inf,Inf
PC,W75,8/9/17,17,Waikiki,Low,116,N,D4,0.599628454,2,4,NA,17,13.41064196,4.506886063,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,226.9800692,2.269800692,179.0557906,1.790557906,3227.936188,3.227936188,1197.622367,1.197622367,-3644.43335,D,4,17,FALSE,FALSE,TRUE,FALSE,1,1,3,2,Inf,Inf
PC,W75,11/7/17,17,Waikiki,Low,116,N,D4,0.599628454,3,5,1,24,20,16,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,452.3893421,4.523893421,376.9911184,3.769911184,24127.43158,24.12743158,3920.707632,3.920707632,-2547.209842,D,4,24,FALSE,FALSE,FALSE,TRUE,2,1,3,2,Inf,Inf
PC,W750,8/9/17,17,Waikiki,High,111,N,B3,0.599628454,2,2,NA,8,6.425118399,1.882844297,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,50.26548246,0.502654825,40.37020952,0.403702095,304.0432751,0.304043275,256.1229151,0.256122915,-3797.937728,B,3,8,FALSE,FALSE,TRUE,FALSE,1,1,4,2,6,Inf
PC,W750,11/19/17,17,Waikiki,High,111,N,B3,0.599628454,3,4,1,17,13.41064196,4.506886063,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,226.9800692,2.269800692,179.0557906,1.790557906,3227.936188,3.227936188,1197.622367,1.197622367,-3644.43335,B,3,17,FALSE,FALSE,TRUE,FALSE,1,1,4,2,6,Inf
PC,W750,3/13/18,18,Waikiki,High,111,N,B3,0.599628454,4,5,1,21,16,5,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,346.3605901,3.463605901,263.8937829,2.638937829,5277.875658,5.277875658,1715.309589,1.715309589,-3536.811528,B,3,21,FALSE,FALSE,FALSE,TRUE,2,1,4,2,6,Inf
PC,W751,8/9/17,17,Waikiki,High,111,N,B3,0.599628454,2,3,NA,11,8.753626252,2.757524886,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,95.03317777,0.950331778,75.62590179,0.756259018,834.1612248,0.834161225,493.0900455,0.493090045,-3770.106536,B,3,11,FALSE,FALSE,TRUE,FALSE,1,1,3,2,Inf,Inf
PC,W751,11/19/17,17,Waikiki,High,111,N,B3,0.599628454,3,5,1,21,17,3,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,346.3605901,3.463605901,280.3871443,2.803871443,3364.645732,3.364645732,1517.389252,1.517389252,-3637.256099,B,3,21,FALSE,FALSE,FALSE,TRUE,2,1,3,2,Inf,Inf
PC,W752,5/6/17,17,Waikiki,High,111,N,A3_4,0.599628454,1,3,NA,14,11.0821341,3.632205474,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,153.93804,1.5393804,121.8544288,1.218544288,1770.401294,1.770401294,806.9231962,0.806923196,-3720.953932,A,3_4,14,FALSE,FALSE,TRUE,FALSE,1,1,2,1,Inf,Inf
PC,W752,8/9/17,17,Waikiki,High,111,N,A3_4,0.599628454,2,5,NA,29,23,5,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,660.5198554,6.605198554,523.860575,5.23860575,10477.2115,10.4772115,3006.504169,3.006504169,-3263.846396,A,3_4,29,FALSE,FALSE,FALSE,TRUE,2,1,2,1,Inf,Inf
PC,W754,5/6/17,17,Waikiki,High,111,N,B2,0.599628454,1,4,NA,18,14.18681124,4.798446259,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,254.4690049,2.544690049,200.5613189,2.005613189,3849.530841,3.849530841,1344.936762,1.344936762,-3611.799631,B,2,18,FALSE,FALSE,TRUE,FALSE,1,1,2,1,5,Inf
PC,W754,8/9/17,17,Waikiki,High,111,N,B2,0.599628454,2,5,NA,25,20,3,W,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,490.8738521,4.908738521,392.6990817,3.926990817,4712.38898,4.71238898,2042.035225,2.042035225,-3566.499579,B,2,25,FALSE,FALSE,FALSE,TRUE,2,1,2,1,5,Inf
PC,W755,5/6/17,17,Waikiki,High,111,N,A1,0.599628454,1,4,NA,20,15.73914981,5.381566652,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,314.1592654,3.141592654,247.2299871,2.472299871,5321.938615,5.321938615,1665.187559,1.665187559,-3534.498223,A,1,20,FALSE,FALSE,TRUE,FALSE,1,1,2,1,Inf,Inf
PC,W755,8/9/17,17,Waikiki,High,111,N,A1,0.599628454,2,5,NA,29,25,3,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,660.5198554,6.605198554,569.4136685,5.694136685,6832.964022,6.832964022,2824.291796,2.824291796,-3455.169389,A,1,29,FALSE,FALSE,FALSE,TRUE,2,1,2,1,Inf,Inf
PC,W76,5/6/17,17,Waikiki,Low,116,N,B4,0.599628454,1,3,NA,13,10.30596482,3.340645278,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,132.7322896,1.327322896,105.2257159,1.052257159,1406.087164,1.406087164,693.771477,0.693771477,-3740.080424,B,4,13,FALSE,FALSE,TRUE,FALSE,1,1,2,1,3,Inf
